Recipient,Supplier,Year of order, ,Number ordered, ,Weapon designation,Weapon description,Number delivered, ,Year(s) of delivery,status,Comments,SIPRI TIV per unit,SIPRI TIV for total order,SIPRI TIV of delivered weapons
Taiwan,Netherlands,1989,?,8,,DA-08,air search radar,8,,1989; 1990; 1991; 1992,New,For modernization of 8 Chien Yang (Gearing) destroyers,9,72,72
Taiwan,Netherlands,1989,?,8,,STIR,fire control radar,8,,1989; 1990; 1991; 1992,New,For modernization of 8 Chien Yang (Gearing) destroyers,4.5,36,36
Taiwan,United Kingdom,2023,?,2,,Artisan-3D,air search radar,0,,,New,For 2 frigates produced in Taiwan,0,0,0
Taiwan,United States,1998,,28,?,AAQ-14 LANTIRN,aircraft EO system,28,?,2000; 2001,New,Part of $106 m deal; AN/AAQ-19 Sharpshooter version; for F-16 combat aircraft,1,28,28
Taiwan,United States,1999,?,20,?,AAQ-14 LANTIRN,aircraft EO system,20,?,2000; 2001,New,AN/AAQ-19 Sharpshooter version,1,20,20
Taiwan,United States,1998,,28,,AAQ-20 Pathfinder,aircraft EO system,28,?,2000; 2001,New,Part of $106 m deal; for F-16 combat aircraft,0.3,8.4,8.4
Taiwan,United States,1982,?,131,,APG-67,combat aircraft radar,131,?,1989; 1991; 1992; 1993; 1994; 1995; 1996; 1997; 1998; 1999; 2000,New,Incl production under licence in Taiwan; for 131 F-CK-1 (Ching Kuo) combat aircraft produced in Taiwan; Taiwanese designation Golden Dragon-53,2.5,327.5,327.5
Taiwan,United States,2010,?,17,?,APG-78 Longbow,combat heli radar,17,?,2012; 2013; 2014,New,For AH-64E combat helicopters,3,51,51
Taiwan,United States,2014,?,144,?,APG-83 SABR,combat aircraft radar,144,?,2019; 2020; 2021; 2022; 2023,New,For modernization of 136 F-16 combat aircraft in 'Phoenix Rising' programme,2.5,360,360
Taiwan,United States,2021,,6,,DB-110,aircraft recce system,3,?,2022; 2023,New,TWD9.6 b ($343 m) deal; MS-110 version; for use on F-16 combat aircraft; delivery probably planned 2022-2025,4,24,12
Taiwan,United States,2005,,1,,FPS-115 Pave Paws,air search radar,1,,2013,New,Part of $1.4 b 'SRP' or 'Taiwan Surveillance Radar' programme,150,150,150
Taiwan,United States,2021,,25,,HCDS,coastal defence system,0,,,New,$1.4 b deal; delivery planned by 2028,10,250,0
Taiwan,United States,1991,?,1,?,MPQ-53,SAM system radar,1,?,1992,New,For use with Sky Bow SAM system produced in Taiwan,15,15,15
Taiwan,United States,1977,?,1,,R-76,fire control radar,1,?,1982,New,For 1 PSSM-5 (Lung Chian) FAC,2.38,2.38,2.38
Taiwan,United States,1992,?,12,,R-76,fire control radar,12,,1994; 1999; 2000,New,HR-76C5 version; for 12 Jin Chiang OPV/corvettes produced in Taiwan,2.38,28.56,28.56
Taiwan,United States,1975,?,75,?,R-76,fire control radar,75,?,1978; 1979; 1980; 1981; 1982,New,R-76C5 version; for 50 Hai Ou FAC from Israel and for Gabriel-2 (Hsiung Feng) coastal defence systems,2.38,178.5,178.5
Taiwan,United States,2015,,2,,AAQ-33 Sniper ATP,aircraft EO system,2,?,2019,New,For modernized F-16 combat aircraft,1,2,2
Taiwan,United States,2018,,18,,AAQ-33 Sniper ATP,aircraft EO system,18,?,2020; 2021; 2022; 2023,New,$84 m deal; for modernized F-16 combat aircraft,1,18,18
Taiwan,United States,2020,?,8,,Unidentified sonar,SONAR,0,,,New,For 8 Hai Kun (Hidden Dragon or IDS) submarines produced in Taiwan,0,0,0
Taiwan,United States,1986,,1,?,TPQ-37 Firefinder,artillery locating radar,1,?,1988,New,,8,8,8
Taiwan,United States,1977,,4,?,TPS-43,air search radar,4,?,1978,New,,9,36,36
Taiwan,United States,1984,?,2,,TPS-77,air search radar,2,,1988,New,$36 m deal; GE-592 version; part of 'Sky Net' air-surveillance network,11,22,22
Taiwan,United States,1992,,1,?,TPS-77,air search radar,1,?,1999,New,GE-592 version; part of 'Sky Net' air-surveillance network,11,11,11
Taiwan,United States,2002,,11,,TPS-77,air search radar,11,?,2004; 2005; 2006,New,Incl 4 AN/TPS-117,11,121,121
Taiwan,United States,1989,?,8,,W-160,fire control radar,7,?,1989; 1990; 1991; 1992,New,For modernization of 8 Chien Yang (Gearing) destroyers,1.5,12,10.5
Tajikistan,Russia,2019,?,1,,P-12,air search radar,1,,2019,Second hand,Second-hand; aid; P-18 version,1.8,1.8,1.8
Tanzania,China,2019,?,1,?,JYL-1,air search radar,1,?,2021,New,,13.5,13.5,13.5
Tanzania,China,2012,?,1,?,YLC-18,air search radar,1,?,2013,New,Designation uncertain,7.5,7.5,7.5
Tanzania,United Kingdom,2001,,1,,Watchman,air search radar,1,,2003,New,Part of $40-50 m deal; incl for civilian use,5,5,5
Tanzania,Soviet Union,1978,?,3,?,P-12,air search radar,3,?,1979,New,For use with Kvadrat (SA-6) and probably S-125 (SA-3) SAM systems,4.5,13.5,13.5
Tanzania,Soviet Union,1978,?,3,?,PRV-9,height-finding radar,3,?,1979,New,For use with Kvadrat (SA-6) and probably S-125 (SA-3) SAM systems,3.5,10.5,10.5
Thailand,Canada,1982,,3,,APS-504(V),MP aircraft radar,3,,1984,New,For 3 F-27 Enforcer ASW aircraft from Netherlands,2.5,7.5,7.5
Thailand,Canada,1985,,1,,APS-504(V),MP aircraft radar,1,,1987,New,For 1 F-27 Enforcer ASW aircraft from Netherlands,2.5,2.5,2.5
Thailand,China,2015,,2,?,RA-3,artillery locating radar,2,?,2016,New,,8,16,16
Thailand,China,1991,,25,?,Type-311,fire control radar,25,?,1991; 1992,New,For use with 122 Type-74 37mm and possibly 24 Type-59 57mm AA guns,1.5,37.5,37.5
Thailand,Denmark,2009,?,1,,C-Fire,EO search/fire control,1,,2012,New,For 1 Endurance landing ship from Singapore,2.5,2.5,2.5
Thailand,Denmark,2008,?,1,,Scanter-4100,air/sea search radar,1,,2012,New,For 1 Endurance landing ship from Singapore,4.75,4.75,4.75
Thailand,France,1987,?,6,?,ATLIS,aircraft EO system,6,?,1988; 1989,New,For F-16 combat aircraft,1,6,6
Thailand,France,1983,?,2,?,Exocet CDS,coastal defence system,2,?,1984; 1985,New,,15,30,30
Thailand,France,1985,?,2,?,DRPT-5 Rasit,ground surv radar,2,?,1986,New,,0.1,0.2,0.2
Thailand,Germany,2013,,1,,ACTAS,ASW sonar,1,,2018,New,For 1 DW-3000 (Bhumibol Adulyadej) frigate from South Korea,11,11,11
Thailand,Germany,2013,,1,,ASO-712,ASW sonar,1,,2018,New,For 1 DW-3000 (Bhumibol Adulyadej) frigate from South Korea,7.5,7.5,7.5
Thailand,Germany,1983,?,2,,DSQS-21,ASW sonar,2,,1986; 1987,New,For 2 Rattanakosin corvettes from USA; DSQS-21C version,5,10,10
Thailand,Germany,1982,?,2,,DSQS-21,ASW sonar,2,,1983; 1986,New,For modernization of 2 PF-103 (Tapi ) corvettes; DSQS-21C version,5,10,10
Thailand,Germany,1987,?,3,,DSQS-21,ASW sonar,3,,1992,New,For 3 Khamronsin corvettes from UK; DSQS-21C version,5,15,15
Thailand,Germany,2016,,2,?,TRML-3D,air search radar,2,?,2018; 2019,New,For use with VL-MICA SAM system,10,20,20
Thailand,Germany,2020,,1,,TRML-3D,air search radar,1,?,2022,New,,10,10,10
Thailand,Israel,1995,?,5,?,Litening,aircraft EO system,5,?,1996,New,For F-5E combat aircraft,1,5,5
Thailand,Israel,2017,,14,?,Litening,aircraft EO system,14,?,2018; 2019; 2020; 2021; 2022,New,Litening-3 version; for F-5E combat aircraft modernized to F-5TH Super Tigris version,1,14,14
Thailand,Israel,1997,?,1,,EL/M-2032,combat aircraft radar,1,,1998,New,For modernization of F-5E combat aircraft,2,2,2
Thailand,Israel,2017,,14,,EL/M-2032,combat aircraft radar,14,?,2018; 2019; 2020; 2021; 2022,New,Part of THB3.2 b ($93 m) deal for modernization of 14 F-5E combat aircraft to F-5TH Super Tigris version,2,28,28
Thailand,Israel,2021,,2,,EL/M-2032,combat aircraft radar,0,,,New,For 2 T-50 trainer/combat aircraft from South Korea,2,4,0
Thailand,Israel,2019,,12,,EL/M-2032,combat aircraft radar,12,?,2020; 2021,New,For modernization of 12 T-50 trainer/combat aircraft from South Korea,2,24,24
Thailand,Italy,2011,,2,,Kronos,multi-function radar,2,?,2015; 2016,New,Kronos Land version,10,20,20
Thailand,Italy,1975,?,1,?,PLUTO,air/sea search radar,1,?,1976,New,,5,5,5
Thailand,Italy,1987,?,1,,PLUTO,air/sea search radar,1,?,1988,New,For use with Spada SAM system,5,5,5
Thailand,Italy,2002,?,2,,RAN-30X,air search radar,2,,2005; 2006,New,For 2 Pattani (OPV-95) frigates from China,6,12,12
Thailand,Italy,2019,,1,,RAT-31DL,air search radar,1,,2021,New,,12.5,12.5,12.5
Thailand,Italy,2014,?,1,,RAT-31DL,air search radar,1,,2015,New,,12.5,12.5,12.5
Thailand,Italy,1988,?,1,?,RAT-31S,air search radar,1,?,1989,New,$10 m deal,12,12,12
Thailand,Italy,2002,?,2,,TMX,fire control radar,2,,2005; 2006,New,For 2 Pattani (OPV-95) frigates from China,4.5,9,9
Thailand,Netherlands,1983,?,2,,DA-05,air search radar,2,,1986; 1987,New,For 2 Rattanakosin corvettes from USA,6.5,13,13
Thailand,Netherlands,1982,?,12,?,Flycatcher,fire control radar,12,?,1983; 1984,New,,5,60,60
Thailand,Netherlands,2004,,8,,Flycatcher,fire control radar,8,?,2005,Second hand,Second-hand; for use with 40mm AA guns,2,16,16
Thailand,Netherlands,1980,?,5,,LIROD,fire control radar,5,,1983; 1984; 1986; 1987,New,For 2 Rattanakosin corvettes from USA and 3 Chon Buri patrol craft/FAC from Italy,2.5,12.5,12.5
Thailand,Netherlands,1969,?,3,,LW-04,air search radar,3,,1971; 1973; 1974,New,For 1 Rajakumarn frigate from UK and 2 PF-103 (Tapi) corvettes from USA,6,18,18
Thailand,Netherlands,1995,,2,,LW-08,air search radar,2,?,1995,New,For 2 Naresuan frigates from China,9.5,19,19
Thailand,Netherlands,1969,?,1,,M-44,fire control radar,1,,1973,New,For 1 Rajakumarn frigate from UK; for use with Seacat SAM,1.5,1.5,1.5
Thailand,Netherlands,2006,,3,,MIRADOR,EO search/fire control,3,,2007,New,For 3 T-991 patrol craft produced in Thailand,2.5,7.5,7.5
Thailand,Netherlands,1992,,4,,STIR,fire control radar,4,?,1994; 1995,New,For 2 Naresuan frigates from China; incl for use with Seasparrow SAM,4.5,18,18
Thailand,Netherlands,2009,?,1,,STIR,fire control radar,1,,2013,New,STIR-1.2EO Mk-2 version; for 1 BVT-90 (Krabi) OPV from UK,4.5,4.5,4.5
Thailand,Netherlands,2016,,1,,STIR,fire control radar,1,,2019,New,STIR-1.1EO Mk-2 version; for 1 BVT-90 (Krabi) OPV from UK,4.5,4.5,4.5
Thailand,Netherlands,2009,?,1,,Variant,air/sea search radar,1,,2013,New,For 1 BVT-90 (Krabi) OPV from UK,4.75,4.75,4.75
Thailand,Netherlands,2016,,1,,Variant,air/sea search radar,1,,2019,New,For 1 BVT-90 (Krabi) OPV from UK,4.75,4.75,4.75
Thailand,Netherlands,1983,?,2,,WM-20,fire control radar,2,,1986; 1987,New,For 2 Rattanakosin corvettes from USA; WM-25/41 version,6,12,12
Thailand,Netherlands,1969,?,1,,WM-20,fire control radar,1,,1973,New,For 1 Rajakumarn frigate from UK; WM-22 version,6,6,6
Thailand,Netherlands,1973,?,3,,WM-20,fire control radar,3,?,1976; 1977,New,For 3 TNC-45 (Prabparapak) FAC from FRG; WM-28 version,6,18,18
Thailand,Netherlands,1979,?,3,,WM-20,fire control radar,3,,1983; 1984,New,For 3 Chon Buri (MV-400) patrol craft/FAC from Italy; WM-22/61 version,6,18,18
Thailand,Netherlands,1976,?,3,,WM-20,fire control radar,3,,1979; 1980,New,For 3 Ratcharit (MV-250 or BMB-230) FAC from Italy; WM-25/41 version,6,18,18
Thailand,Netherlands,1982,?,2,,WM-20,fire control radar,2,,1983; 1986,New,For modernization of 2 PF-103 (Tapi) corvettes; WM-22/61 version,6,12,12
Thailand,Spain,2018,,1,?,Lanza-LRR,air search radar,1,?,2022,New,,13,13,13
Thailand,Sweden,2014,,1,?,ARTHUR,artillery locating radar,1,?,2017,New,,4,4,4
Thailand,Sweden,2011,,4,,CEROS-200,fire control radar,4,,2015; 2016,New,Part of SEK454 m ($70 m) deal; for modernization of 2 Naresuan frigates,2.5,10,10
Thailand,Sweden,2013,,2,,CEROS-200,fire control radar,2,,2018,New,For 1 DW-3000 (Bhumibol Adulyadej) frigate from South Korea,2.5,5,5
Thailand,Sweden,1996,,1,?,Giraffe-40,air search radar,1,?,1997,New,For use with RBS-70 SAM systems,3.25,3.25,3.25
Thailand,Sweden,2013,,1,,Giraffe-4A,air search radar,1,,2018,New,For 1 DW-3000 (Bhumibol Adulyadej) frigate from South Korea,12.5,12.5,12.5
Thailand,Sweden,2011,,2,,Giraffe AMB,air search radar,2,,2015; 2016,New,Part of SEK454 m ($70 m) deal; Sea Giraffe AMB version for modernization of 2 Naresuan frigates,7.5,15,15
Thailand,Sweden,2012,,1,,Giraffe AMB,air search radar,1,,2014,New,Sea Giraffe AMB version for modernization of Chakri Naruebet aircraft carrier,7.5,7.5,7.5
Thailand,Sweden,2013,,1,,Giraffe AMB,air search radar,1,,2018,New,Sea Giraffe-AMB version; for 1 DW-3000 (Bhumibol Adulyadej) frigate from South Korea,7.5,7.5,7.5
Thailand,Switzerland,1987,?,24,?,Fieldguard,fire control radar,24,?,1987; 1988,New,,2,48,48
Thailand,Switzerland,1987,,2,?,Skyguard,fire control radar,2,?,1988; 1989,New,For use with Arrow 30mm AA guns,5,10,10
Thailand,Switzerland,2015,,4,,Skyguard,fire control radar,4,,2017,New,Skyguard-3 version; for use with GDF-007 35mm AA guns,5,20,20
Thailand,United Kingdom,1991,,2,,Martello,air search radar,2,?,1992,New,Martello S-743D version; for 'RTADS' air surveillance network,13,26,26
Thailand,United States,1995,?,6,?,AAQ-13 LANTIRN,combat aircraft radar,6,?,1997,New,For F-16A combat aircraft,1,6,6
Thailand,United States,1995,?,6,?,AAQ-14 LANTIRN,aircraft EO system,6,?,1997,New,For F-16A combat aircraft,1,6,6
Thailand,United States,2012,,18,?,APG-68,combat aircraft radar,18,?,2014; 2015; 2016; 2017,New,Part of $700 m deal for modernization of 18 F-16 combat aircraft; AN/APG-68(V)9 version,2,36,36
Thailand,United States,1990,,3,,APS-128,MP aircraft radar,3,,1991,New,For 3 Do-228 MP aircraft from FRG; could be AN/APS-504 from Canada,2.5,7.5,7.5
Thailand,United States,1995,,3,,APS-128,MP aircraft radar,3,,1995; 1996,New,For 3 Do-228 MP aircraft from FRG; could be AN/APS-504 from Canada,2.5,7.5,7.5
Thailand,United States,2003,?,1,,APS-128,MP aircraft radar,1,,2004,New,For 1 Do-228 MP aircraft from FRG; could be AN/APS-504 from Canada,2.5,2.5,2.5
Thailand,United States,1995,,3,,FPS-130,air search radar,3,?,1998; 1999,New,Part $180 m deal; for 'RTADS' air surveillance network,13,39,39
Thailand,United States,1957,?,4,?,FPS-20,air search radar,4,?,1959; 1960; 1961,New,Probably 'MAP' aid,5,20,20
Thailand,United States,1957,?,4,?,FPS-6,height-finding radar,4,?,1959; 1960; 1961,New,'MAP' aid,3.5,14,14
Thailand,United States,2004,?,3,,SeaVue,MP aircraft radar,3,?,2005; 2006,New,For modernization of 3 P-3T ASW/MP aircraft,2.5,7.5,7.5
Thailand,United States,2014,,5,?,AAQ-33 Sniper ATP,aircraft EO system,5,?,2015; 2016,New,For F-16 combat aircraft,1,5,5
Thailand,United States,1994,,1,,SPS-52,air search radar,1,,1997,Second hand,Second-hand; for 1 Chakri Naruebet aircraft carrier from Spain,4,4,4
Thailand,United States,1982,,9,?,TPQ-36 Firefinder,artillery locating radar,9,?,1984; 1985,New,,3,27,27
Thailand,United States,1985,,4,,TPQ-37 Firefinder,artillery locating radar,4,?,1986; 1987,New,,8,32,32
Thailand,United States,1978,?,2,?,TPS-43,air search radar,2,?,1980; 1981,New,,9,18,18
Thailand,United States,1984,,1,,TPS-43,air search radar,1,,1985,New,Deal worth $7.6 m,9,9,9
Thailand,United States,1985,,2,?,TPS-70,air search radar,2,,1992,New,,11,22,22
Thailand,United States,2013,,2,?,TPS-70,air search radar,2,?,2015; 2016,New,TPS-78 version,11,22,22
Thailand,United States,2007,,1,,TPS-77,air search radar,1,,2012,New,,11,11,11
Togo,France,1978,?,1,,Volex,air search radar,1,,1979,New,Designation uncertain (reported as 'Thomson-CSF radar'),9,9,9
Trinidad and Tobago,United States,2002,,1,,APG-66,combat aircraft radar,1,,2002,New,For modification of 1 Metro-3 (C-26) transport aircraft to MP aircraft,1.5,1.5,1.5
Turkmenistan,China,2016,?,1,?,DWL-002,air search system,1,?,2017,New,,12,12,12
Turkmenistan,China,2015,?,1,?,YLC-18,air search radar,1,?,2016,New,,7.5,7.5,7.5
Turkmenistan,China,2015,?,1,?,YLC-2,air search radar,1,?,2016,New,YLC-2V version,12,12,12
Turkmenistan,Italy,2019,?,1,,Kronos,multi-function radar,1,,2021,New,Kronos Naval version; for C-92 (Turkmen) frigate from Turkey,10,10,10
Turkmenistan,Netherlands,2011,,2,,Variant,air/sea search radar,2,,2011; 2012,New,For 2 YTBK patrol craft from Turkey,4.75,9.5,9.5
Turkmenistan,Netherlands,2012,,8,,Variant,air/sea search radar,8,,2013; 2014; 2015; 2016,New,For 8 YTBK patrol craft from Turkey,4.75,38,38
Turkmenistan,Ukraine,2003,,3,?,Kolchuga,air search system,3,?,2003; 2004,New,Paid with natural gas,9,27,27
Tunisia,France,1986,?,2,?,DRPT-5 Rasit,ground surv radar,2,?,1987,New,,0.1,0.2,0.2
Tunisia,France,1981,?,4,,TRS-2100 Tiger-S,air search radar,4,?,1981; 1982,New,Part of $65 m deal for civil-military air search/air-traffic control system,4.75,19,19
Tunisia,France,1981,?,2,,TRS-2215/2230,air search radar,2,?,1982,New,TRS-2215 version,13.5,27,27
Tunisia,Germany,2016,,5,,Spexer-2000,ground surv radar,5,,2017,New,Aid,0.4,2,2
Tunisia,Sweden,1979,,12,,Giraffe-40,air search radar,12,?,1980; 1981,New,$11.4 m deal,3.25,39,39
Turkiye,France,2002,,15,,Ocean Master,MP aircraft radar,15,?,2013; 2014; 2020; 2021; 2022; 2023,New,Part of $400 m deal; part of 'Meltem' programme; for 9 CN-235MPA from Spain and 6 ATR-72 MP aircraft from Italy,2.5,37.5,37.5
Turkiye,France,1987,,5,,Stentor,ground surv radar,5,?,1988; 1989; 1990; 1991; 1992,New,,1,5,5
Turkiye,France,1990,,14,,TRS-22XX,air search radar,14,,1993; 1994; 1995; 1996,New,$150 m deal (offsets $63 m assembly of 10 in Turkey),12.5,175,175
Turkiye,Germany,2005,?,2,,COBRA,artillery locating radar,2,?,2006,New,Second-hand (probably little used by FRG),10,20,20
Turkiye,Germany,1992,,197,,RATAC,ground surv radar,197,?,1995; 1996; 1997; 1998; 1999,New,RATAC-S version; Turkish designation Askarad,0.18,35.46,35.46
Turkiye,Israel,1997,,54,,EL/M-2032,combat aircraft radar,54,?,2001; 2002; 2003,New,For 54 F-4E combat aircraft modernized in $600-700 m deal in Israel to F-4E-2020 version,2,108,108
Turkiye,Italy,1962,?,1,,RAN-7,air/sea search radar,1,,1964,New,On 1 Falster minelayer from Denmark,3,3,3
Turkiye,Italy,2002,,4,,RAT-31DL,air search radar,4,?,2005; 2006,New,Part 'NATO ACCS' programme; for NATO 'NADGE' air surveillance network,12.5,50,50
Turkiye,Italy,1995,,3,,RAT-31S,air search radar,3,?,1997,New,RAT-31S/L version,12,36,36
Turkiye,Italy,1990,?,4,,TMX,fire control radar,4,,1995; 1996,New,For 2 MEKO-200T-2 (Barbaros) frigates and 2 FPB-57 (Yildiz) FAC from FRG,4.5,18,18
Turkiye,Netherlands,1982,?,4,,DA-08,air search radar,4,?,1987; 1988; 1989,New,For 4 MEKO-200T (Yavuz) frigates from FRG,9,36,36
Turkiye,Netherlands,2001,,4,,LIROD,fire control radar,4,,2005; 2006; 2008,New,For 4 Kilic FAC from FRG; LIROD-2 version,2.5,10,10
Turkiye,Netherlands,2004,?,2,,LIROD,fire control radar,2,,2009; 2010,New,For 2 Kilic FAC from FRG; LIROD Mk-2 version,2.5,5,5
Turkiye,Netherlands,1993,?,3,,LIROD,fire control radar,3,,1998; 1999; 2000,New,For 3 Kilic FAC from FRG; LIROD Mk-2 version,2.5,7.5,7.5
Turkiye,Netherlands,1995,,3,,MW-08,air search radar,3,,1998; 1999; 2000,New,For 3 Kilic FAC from FRG,6,18,18
Turkiye,Netherlands,2001,,4,,MW-08,air search radar,4,,2005; 2006; 2008,New,For 4 Kilic FAC from FRG,6,24,24
Turkiye,Netherlands,2004,?,2,,MW-08,air search radar,2,,2009; 2010,New,For 2 Kilic FAC from FRG,6,12,12
Turkiye,Netherlands,2007,,1,,SMART,air search radar,1,,2011,New,SMART-S Mk-2 version; for 1 MilGem (Ada) frigate produced in Turkey,12.5,12.5,12.5
Turkiye,Netherlands,2011,?,2,,SMART,air search radar,2,,2017; 2018,New,SMART-S Mk-2 version; for 2 Bayraktar landing ships produced in Turkey,12.5,25,25
Turkiye,Netherlands,2009,?,12,?,SMART,air search radar,12,?,2011; 2012; 2013; 2014,New,SMART-S Mk-2 version; for modernization of 8 MEKO-200 (Barbaros) and 4 Perry (Gaziantep or Gabya) frigates,12.5,150,150
Turkiye,Netherlands,2015,?,1,,SMART,air search radar,1,,2023,New,SMART-S Mk-2 version; for 1 BPE (Anadolu) AALS from Spain,12.5,12.5,12.5
Turkiye,Netherlands,2014,?,2,,SMART,air search radar,2,,2018; 2019,New,SMART-S Mk-2 version; for 2 MilGem (Ada) frigates produced in Turkey,12.5,25,25
Turkiye,Netherlands,2008,?,1,,SMART,air search radar,1,,2013,New,SMART-S Mk-2 version; for 1 MilGem (Ada) frigate produced in Turkey,12.5,12.5,12.5
Turkiye,Netherlands,2016,?,4,,SMART,air search radar,0,,,New,SMART-S Mk-2 version; for TF-100 (I or MilGem-G) frigates produced in Turkey,12.5,50,0
Turkiye,Netherlands,1995,,3,,STING,fire control radar,3,,1998; 1999; 2000,New,For 3 Kilic FAC from FRG,4.75,14.25,14.25
Turkiye,Netherlands,2001,,4,,STING,fire control radar,4,,2005; 2006; 2008,New,For 4 Kilic FAC from FRG,4.75,19,19
Turkiye,Netherlands,2004,?,2,,STING,fire control radar,2,,2009; 2010,New,For 2 Kilic FAC from FRG,4.75,9.5,9.5
Turkiye,Netherlands,2007,,1,,STING,fire control radar,1,,2011,New,Sting-EO Mk-2 version; for 1 MilGem (Ada) frigate produced in Turkey,4.75,4.75,4.75
Turkiye,Netherlands,2008,?,1,,STING,fire control radar,1,,2013,New,Sting-EO Mk-2 version; for 1 MilGem (Ada) frigate produced in Turkey,4.75,4.75,4.75
Turkiye,Netherlands,2014,?,2,,STING,fire control radar,2,,2018; 2019,New,Sting-EO Mk-2 version; for 2 MilGem (Ada) frigates produced in Turkey,4.75,9.5,9.5
Turkiye,Netherlands,2016,?,8,,STING,fire control radar,0,,,New,Sting-EO Mk-2 version; for TF-100 (I or MilGem-G) frigates produced in Turkey,4.75,38,0
